DESIGN_NAME,BASE_OPERATOR,DESIGN_TYPE,PRUNING_INIT,Config,Constraint,CPD,Delay_logic,Delay_signal,LUTs,Carries,Signal_power,Logic_power,Total_power,Signal_power_top,Logic_power_top,Total_power_top,Conf,average_error,average_absolute_error,average_relative_error,average_absolute_relative_error,acutal_max_error,actual_min_error,error_prob_approx
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_167,SIGNED_ADD_6x6_6,OvRec_POS,v1,167,7.0,1.046,0.442,0.604,3,1,0.0,74.752,74.752,213.972,90.487,304.459, High,5.0,13.46875,0.362177932244785,1.2434889840802708,52,-34,92.96875
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_168,SIGNED_ADD_6x6_6,OvRec_POS,v1,168,7.0,1.231,0.606,0.625,4,1,0.0,87.333,87.333,223.626,102.202,325.828, High,6.5,13.765625,0.3588268221523357,1.2017072616712554,52,-34,88.28125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_169,SIGNED_ADD_6x6_6,OvRec_POS,v1,169,7.0,1.046,0.442,0.604,3,1,0.0,74.752,74.752,213.974,90.487,304.461, High,6.0,13.859375,0.35982926951049005,1.2445550712876159,53,-33,95.3125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_170,SIGNED_ADD_6x6_6,OvRec_POS,v1,170,7.0,1.046,0.442,0.604,3,1,0.0,74.752,74.752,213.965,90.486,304.451, High,7.0,14.34375,0.35748060677619503,1.2673797046248603,54,-32,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_171,SIGNED_ADD_6x6_6,OvRec_POS,v1,171,7.0,1.167,0.559,0.608,4,1,0.0,89.842,89.842,212.292,105.199,317.491, High,3.5,13.25,0.3014396050379412,1.2707240789452605,52,-40,84.765625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_172,SIGNED_ADD_6x6_6,OvRec_POS,v1,172,7.0,1.137,0.559,0.578,3,1,0.0,66.476,66.476,195.736,80.678,276.414, High,3.0,13.33203125,0.30244205239609556,1.2915641940768625,53,-41,91.796875
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_173,SIGNED_ADD_6x6_6,OvRec_POS,v1,173,7.0,1.137,0.559,0.578,3,1,0.0,66.476,66.476,195.728,80.677,276.40500000000003, High,4.0,13.5,0.3000933896618006,1.2560704592241132,54,-40,95.8984375
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_174,SIGNED_ADD_6x6_6,OvRec_POS,v1,174,1.0570000000000004,0.966,0.546,0.42,3,1,0.0,78.182,78.182,255.592,94.854,350.446, High,2.5,13.359375,0.19763692351859474,1.386306767480988,54,-44,92.3828125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_175,SIGNED_ADD_6x6_6,OvRec_POS,v1,175,7.0,0.885,0.371,0.514,2,1,0.0,52.346,52.346,199.525,68.501,268.026, High,2.0,13.484375,0.1986393708767491,1.4632593130369471,55,-39,95.3125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_176,SIGNED_ADD_6x6_6,OvRec_POS,v1,176,7.0,0.885,0.371,0.514,2,1,0.0,52.346,52.346,199.515,68.5,268.015, High,3.0,13.59375,0.1962907081424541,1.42134027426346,56,-38,95.8984375
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_177,SIGNED_ADD_6x6_6,OvRec_POS,v1,177,1.0570000000000004,0.966,0.546,0.42,3,1,0.0,78.182,78.182,255.584,94.853,350.437, High,4.5,13.6484375,0.19293959805000482,1.3083673453739535,56,-42,93.5546875
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_178,SIGNED_ADD_6x6_6,OvRec_POS,v1,178,7.0,0.885,0.371,0.514,2,1,0.0,52.346,52.346,199.516,68.5,268.016, High,4.0,13.78515625,0.19394204540815918,1.3867835731275397,57,-37,96.484375
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_179,SIGNED_ADD_6x6_6,OvRec_POS,v1,179,7.0,0.885,0.371,0.514,2,1,0.0,52.346,52.346,199.505,68.499,268.004, High,5.0,14.046875,0.19159338267386425,1.3592564176015611,58,-36,97.0703125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_180,SIGNED_ADD_6x6_6,OvRec_POS,v1,180,7.0,1.167,0.559,0.608,4,1,0.0,89.842,89.842,212.284,105.199,317.483, High,7.5,14.25,0.29204495410076137,1.1653853523172653,56,-36,87.109375
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_181,SIGNED_ADD_6x6_6,OvRec_POS,v1,181,7.0,1.137,0.559,0.578,3,1,0.0,66.476,66.476,195.728,80.677,276.40500000000003, High,7.0,14.30859375,0.2930474014589157,1.184733464122001,57,-37,94.140625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_182,SIGNED_ADD_6x6_6,OvRec_POS,v1,182,7.0,1.137,0.559,0.578,3,1,0.0,66.476,66.476,195.72,80.676,276.396, High,8.0,14.734375,0.29069873872462076,1.2003464592641495,58,-36,97.0703125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_183,SIGNED_ADD_6x6_6,OvRec_POS,v1,183,1.0570000000000004,0.966,0.546,0.42,3,1,0.0,78.182,78.182,255.583,94.853,350.436, High,6.5,14.1953125,0.18824227258141496,1.258509424839488,58,-40,94.7265625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_184,SIGNED_ADD_6x6_6,OvRec_POS,v1,184,7.0,0.885,0.371,0.514,2,1,0.0,52.346,52.346,199.515,68.5,268.015, High,6.0,14.3671875,0.18924471993956932,1.338494874345782,59,-35,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_185,SIGNED_ADD_6x6_6,OvRec_POS,v1,185,7.0,0.885,0.371,0.514,2,1,0.0,52.346,52.346,199.504,68.499,268.003, High,7.0,14.734375,0.18689605720527433,1.324352554412801,60,-34,98.2421875
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_186,SIGNED_ADD_6x6_6,OvRec_POS,v1,186,1.0570000000000004,0.966,0.546,0.42,3,1,0.0,78.182,78.182,255.574,94.852,350.42600000000004, High,8.5,14.953125,0.183544947112825,1.2459520447374828,60,-38,95.8984375
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_187,SIGNED_ADD_6x6_6,OvRec_POS,v1,187,7.0,0.885,0.371,0.514,2,1,0.0,52.346,52.346,199.505,68.499,268.004, High,8.0,15.13671875,0.18454739447097934,1.3169636100405353,61,-33,98.828125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_188,SIGNED_ADD_6x6_6,OvRec_POS,v1,188,7.0,0.885,0.371,0.514,2,1,0.0,52.346,52.346,199.495,68.498,267.993, High,9.0,15.5625,0.1821987317366844,1.3175973054445793,62,-32,99.4140625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_189,SIGNED_ADD_6x6_6,OvRec_POS,v1,189,7.0,1.22,0.53,0.69,4,1,0.0,87.352,87.352,218.437,101.994,320.43100000000004, High,1.5,12.71875,0.25218741474108014,1.3050479960420285,48,-40,81.25
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_190,SIGNED_ADD_6x6_6,OvRec_POS,v1,190,7.0,1.108,0.53,0.578,3,1,0.0,70.928,70.928,201.134,85.51,286.644, High,1.0,12.78125,0.2531898620992345,1.307866798656905,49,-41,90.625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_191,SIGNED_ADD_6x6_6,OvRec_POS,v1,191,7.0,1.108,0.53,0.578,3,1,0.0,70.928,70.928,201.126,85.509,286.635, High,2.0,12.890625,0.25084119936493954,1.26333478930916,50,-40,95.3125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_192,SIGNED_ADD_6x6_6,OvRec_POS,v1,192,7.0,1.212,0.515,0.697,3,1,0.0,64.303,64.303,200.633,77.877,278.51, High,0.5,12.84375,0.18240348885243893,1.37492005140763,50,-44,91.796875
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_193,SIGNED_ADD_6x6_6,OvRec_POS,v1,193,7.0,0.862,0.372,0.49,2,1,0.0,57.657,57.657,209.257,74.653,283.91, High,0.0,12.859375,0.1834059362105933,1.3888996633484536,51,-43,95.3125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_194,SIGNED_ADD_6x6_6,OvRec_POS,v1,194,7.0,0.862,0.372,0.49,2,1,0.0,57.657,57.657,209.246,74.652,283.898, High,1.0,12.875,0.18105727347629838,1.3371866868088247,52,-42,96.484375
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_195,SIGNED_ADD_6x6_6,OvRec_POS,v1,195,7.0,1.212,0.515,0.697,3,1,0.0,64.303,64.303,200.626,77.876,278.502, High,2.5,12.96875,0.17770616338384906,1.278198097692922,52,-42,94.140625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_196,SIGNED_ADD_6x6_6,OvRec_POS,v1,196,7.0,0.862,0.372,0.49,2,1,0.0,57.657,57.657,209.247,74.652,283.899, High,2.0,12.9609375,0.1787086107420034,1.2904186289755821,53,-41,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_197,SIGNED_ADD_6x6_6,OvRec_POS,v1,197,7.0,0.862,0.372,0.49,2,1,0.0,57.657,57.657,209.237,74.651,283.888, High,3.0,13.09375,0.17635994800770846,1.2470994788383034,54,-40,98.828125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_198,SIGNED_ADD_6x6_6,OvRec_POS,v1,198,1.1500000000000004,1.052,0.466,0.586,3,1,0.0,71.93,71.93,230.138,87.186,317.324, High,-0.5,12.828125,0.16276759298382049,1.4096380903130334,48,-44,90.625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_199,SIGNED_ADD_6x6_6,OvRec_POS,v1,199,7.0,0.875,0.365,0.51,2,1,0.0,53.712,53.712,198.369,70.047,268.416, High,-1.0,12.890625,0.16377004034197484,1.4199345958184568,49,-45,95.3125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_200,SIGNED_ADD_6x6_6,OvRec_POS,v1,200,7.0,0.875,0.365,0.51,2,1,0.0,53.712,53.712,198.358,70.046,268.404, High,0.0,12.859375,0.16142137760767988,1.3647059289451753,50,-44,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_201,SIGNED_ADD_6x6_6,OvRec_POS,v1,201,7.0,0.965,0.259,0.706,2,1,0.0,47.751,47.751,185.816,62.573,248.389, High,-1.5,12.9296875,0.1402651275354808,1.458107999048077,48,-46,95.3125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_202,SIGNED_ADD_6x6_6,OvRec_POS,v1,202,7.0,0.958,0.319,0.639,1,0,0.0,18.95,18.95,158.748,32.086,190.834, High,-2.0,12.9921875,0.14126757489363514,1.477629981668886,47,-47,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_203,SIGNED_ADD_6x6_6,OvRec_POS,v1,203,7.0,0.958,0.319,0.639,1,0,0.0,18.95,18.95,158.738,32.086,190.824, High,-1.0,12.890625,0.1389189121593402,1.417774139719371,48,-46,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_204,SIGNED_ADD_6x6_6,OvRec_POS,v1,204,7.0,0.965,0.259,0.706,2,1,0.0,47.751,47.751,185.807,62.572,248.379, High,0.5,12.8203125,0.13556780206689087,1.344457422127585,50,-44,95.3125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_205,SIGNED_ADD_6x6_6,OvRec_POS,v1,205,7.0,0.958,0.319,0.639,1,0,0.0,18.95,18.95,158.739,32.086,190.825, High,0.0,12.8359375,0.13657024942504525,1.3609488512591248,49,-45,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_206,SIGNED_ADD_6x6_6,OvRec_POS,v1,206,7.0,0.958,0.319,0.639,1,0,0.0,18.95,18.95,158.73,32.085,190.815, High,1.0,12.828125,0.13422158669075032,1.3072315253467253,50,-44,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_207,SIGNED_ADD_6x6_6,OvRec_POS,v1,207,1.1500000000000004,1.052,0.466,0.586,3,1,0.0,71.93,71.93,230.129,87.185,317.314, High,3.5,12.984375,0.1533729420466407,1.2076624142359624,52,-40,90.625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_208,SIGNED_ADD_6x6_6,OvRec_POS,v1,208,7.0,0.875,0.365,0.51,2,1,0.0,53.712,53.712,198.358,70.046,268.404, High,3.0,12.953125,0.15437538940479506,1.211796555780857,53,-41,95.3125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_209,SIGNED_ADD_6x6_6,OvRec_POS,v1,209,7.0,0.875,0.365,0.51,2,1,0.0,53.712,53.712,198.347,70.045,268.392, High,4.0,13.109375,0.15202672667050007,1.1703793256946802,54,-40,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_210,SIGNED_ADD_6x6_6,OvRec_POS,v1,210,7.0,0.965,0.259,0.706,2,1,0.0,47.751,47.751,185.806,62.572,248.378, High,2.5,12.8984375,0.130870476598301,1.2434695840890495,52,-42,95.3125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_211,SIGNED_ADD_6x6_6,OvRec_POS,v1,211,7.0,0.958,0.319,0.639,1,0,0.0,18.95,18.95,158.738,32.086,190.824, High,2.0,12.8671875,0.1318729239564554,1.2567376063274573,51,-43,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_212,SIGNED_ADD_6x6_6,OvRec_POS,v1,212,7.0,0.958,0.319,0.639,1,0,0.0,18.95,18.95,158.728,32.085,190.813, High,3.0,12.953125,0.1295242612221604,1.2096270301410739,52,-42,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_213,SIGNED_ADD_6x6_6,OvRec_POS,v1,213,7.0,0.965,0.259,0.706,2,1,0.0,47.751,47.751,185.797,62.571,248.368, High,4.5,13.1640625,0.12617315112971111,1.1564436168931187,54,-40,95.3125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_214,SIGNED_ADD_6x6_6,OvRec_POS,v1,214,7.0,0.958,0.319,0.639,1,0,0.0,18.95,18.95,158.73,32.085,190.815, High,4.0,13.0859375,0.12717559848786544,1.1661140465431084,53,-41,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_215,SIGNED_ADD_6x6_6,OvRec_POS,v1,215,7.0,0.958,0.319,0.639,1,0,0.0,18.95,18.95,158.72,32.084,190.804, High,5.0,13.265625,0.12482693575357051,1.126482087966974,54,-40,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_216,SIGNED_ADD_6x6_6,OvRec_POS,v1,216,7.0,1.22,0.53,0.69,4,1,0.0,87.352,87.352,218.43,101.994,320.424, High,9.5,14.53125,0.23339811286672052,1.0220447284578298,56,-32,81.25
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_217,SIGNED_ADD_6x6_6,OvRec_POS,v1,217,7.0,1.108,0.53,0.578,3,1,0.0,70.928,70.928,201.127,85.509,286.636, High,9.0,14.40625,0.23440056022487488,1.0175783045214246,57,-33,90.625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_218,SIGNED_ADD_6x6_6,OvRec_POS,v1,218,7.0,1.108,0.53,0.578,3,1,0.0,70.928,70.928,201.119,85.508,286.627, High,10.0,14.890625,0.23205189749057994,1.05000313772226,58,-32,95.3125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_219,SIGNED_ADD_6x6_6,OvRec_POS,v1,219,7.0,1.212,0.515,0.697,3,1,0.0,64.303,64.303,200.626,77.876,278.502, High,8.5,14.28125,0.16361418697807936,1.0680079397730888,58,-36,91.796875
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_220,SIGNED_ADD_6x6_6,OvRec_POS,v1,220,7.0,0.862,0.372,0.49,2,1,0.0,57.657,57.657,209.247,74.652,283.899, High,8.0,14.109375,0.16461663433623375,1.0664708673898886,59,-35,95.3125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_221,SIGNED_ADD_6x6_6,OvRec_POS,v1,221,7.0,0.862,0.372,0.49,2,1,0.0,57.657,57.657,209.237,74.651,283.888, High,9.0,14.5,0.1622679716019388,1.0571646310407732,60,-34,96.484375
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_222,SIGNED_ADD_6x6_6,OvRec_POS,v1,222,7.0,1.212,0.515,0.697,3,1,0.0,64.303,64.303,200.62,77.875,278.495, High,10.5,15.15625,0.15891686150948944,1.0730777439681443,60,-34,94.140625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_223,SIGNED_ADD_6x6_6,OvRec_POS,v1,223,7.0,0.862,0.372,0.49,2,1,0.0,57.657,57.657,209.238,74.651,283.889, High,10.0,14.9609375,0.1599193088676438,1.0635062231835233,61,-33,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_224,SIGNED_ADD_6x6_6,OvRec_POS,v1,224,7.0,0.862,0.372,0.49,2,1,0.0,57.657,57.657,209.227,74.65,283.877, High,11.0,15.46875,0.15757064613334887,1.0881574537602088,62,-32,98.828125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_225,SIGNED_ADD_6x6_6,OvRec_POS,v1,225,1.1500000000000004,1.052,0.466,0.586,3,1,0.0,71.93,71.93,230.13,87.185,317.315, High,7.5,13.890625,0.14397829110946087,1.0661607804438629,56,-36,90.625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_226,SIGNED_ADD_6x6_6,OvRec_POS,v1,226,7.0,0.875,0.365,0.51,2,1,0.0,53.712,53.712,198.359,70.046,268.40500000000003, High,7.0,13.765625,0.14498073846761525,1.0627145116560535,57,-37,95.3125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_227,SIGNED_ADD_6x6_6,OvRec_POS,v1,227,7.0,0.875,0.365,0.51,2,1,0.0,53.712,53.712,198.349,70.045,268.394, High,8.0,14.109375,0.1426320757333203,1.0413096015821965,58,-36,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_228,SIGNED_ADD_6x6_6,OvRec_POS,v1,228,7.0,0.965,0.259,0.706,2,1,0.0,47.751,47.751,185.807,62.572,248.379, High,6.5,13.6171875,0.12147582566112121,1.085692799997069,56,-38,95.3125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_229,SIGNED_ADD_6x6_6,OvRec_POS,v1,229,7.0,0.958,0.319,0.639,1,0,0.0,18.95,18.95,158.739,32.086,190.825, High,6.0,13.4921875,0.12247827301927555,1.091106679518949,55,-39,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_230,SIGNED_ADD_6x6_6,OvRec_POS,v1,230,7.0,0.958,0.319,0.639,1,0,0.0,18.95,18.95,158.73,32.085,190.815, High,7.0,13.765625,0.12012961028498059,1.0604919950977032,56,-38,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_231,SIGNED_ADD_6x6_6,OvRec_POS,v1,231,7.0,0.965,0.259,0.706,2,1,0.0,47.751,47.751,185.799,62.571,248.37, High,8.5,14.2578125,0.1167785001925313,1.0353734237159462,58,-36,95.3125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_232,SIGNED_ADD_6x6_6,OvRec_POS,v1,232,7.0,0.958,0.319,0.639,1,0,0.0,18.95,18.95,158.731,32.085,190.816, High,8.0,14.0859375,0.11778094755068563,1.0353323069571418,57,-37,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_233,SIGNED_ADD_6x6_6,OvRec_POS,v1,233,7.0,0.958,0.319,0.639,1,0,0.0,18.95,18.95,158.721,32.084,190.805, High,9.0,14.453125,0.1154322848163907,1.0166231060010127,58,-36,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_234,SIGNED_ADD_6x6_6,OvRec_POS,v1,234,1.1500000000000004,1.052,0.466,0.586,3,1,0.0,71.93,71.93,230.122,87.185,317.307, High,11.5,15.546875,0.1345836401722811,1.0232038250129556,60,-32,90.625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_235,SIGNED_ADD_6x6_6,OvRec_POS,v1,235,7.0,0.875,0.365,0.51,2,1,0.0,53.712,53.712,198.349,70.045,268.394, High,11.0,15.328125,0.13558608753043544,1.0089832573774529,61,-33,95.3125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_236,SIGNED_ADD_6x6_6,OvRec_POS,v1,236,7.0,0.875,0.365,0.51,2,1,0.0,53.712,53.712,198.338,70.044,268.382, High,12.0,15.859375,0.1332374247961405,1.0480356476645611,62,-32,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_237,SIGNED_ADD_6x6_6,OvRec_POS,v1,237,7.0,0.965,0.259,0.706,2,1,0.0,47.751,47.751,185.797,62.571,248.368, High,10.5,15.0859375,0.1120811747239414,1.0138949460004925,60,-34,95.3125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_238,SIGNED_ADD_6x6_6,OvRec_POS,v1,238,7.0,0.958,0.319,0.639,1,0,0.0,18.95,18.95,158.73,32.085,190.815, High,10.0,14.8671875,0.11308362208209576,1.0058838671432857,59,-35,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_239,SIGNED_ADD_6x6_6,OvRec_POS,v1,239,7.0,0.958,0.319,0.639,1,0,0.0,18.95,18.95,158.72,32.084,190.804, High,11.0,15.328125,0.11073495934780081,1.0056784142068804,60,-34,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_240,SIGNED_ADD_6x6_6,OvRec_POS,v1,240,7.0,0.965,0.259,0.706,2,1,0.0,47.751,47.751,185.789,62.57,248.359, High,12.5,16.1015625,0.10738384925535151,1.044891594471016,62,-32,95.3125
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_241,SIGNED_ADD_6x6_6,OvRec_POS,v1,241,7.0,0.958,0.319,0.639,1,0,0.0,18.95,18.95,158.721,32.084,190.805, High,12.0,15.8359375,0.10838629661350585,1.021176738442142,61,-33,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v1_config_242,SIGNED_ADD_6x6_6,OvRec_POS,v1,242,7.0,0.958,0.319,0.639,1,0,0.0,18.95,18.95,158.711,32.083,190.794, High,13.0,16.390625,0.1060376338792109,1.0679653052727665,62,-32,97.65625
SIGNED_ADD_6x6_6_OvRec_POS_v2_config_0,SIGNED_ADD_6x6_6,OvRec_POS,v2,0,7.0,1.245,0.62,0.625,6,2,0.0,139.117,139.117,264.941,156.554,421.495, High,-2.5,10.25,1.240967934097124,1.240967934097124,32,-32,32.03125
SIGNED_ADD_6x6_6_OvRec_POS_v2_config_1,SIGNED_ADD_6x6_6,OvRec_POS,v2,1,7.0,1.381,0.62,0.761,5,2,0.0,104.483,104.483,215.359,118.955,334.314, High,-3.0,10.8359375,1.2419703814552783,1.2777704706957345,33,-33,66.40625
SIGNED_ADD_6x6_6_OvRec_POS_v2_config_2,SIGNED_ADD_6x6_6,OvRec_POS,v2,2,7.0,1.381,0.62,0.761,5,2,0.0,104.483,104.483,218.595,118.954,337.549, High,-2.0,11.078125,1.2396217187209835,1.292068751825064,34,-32,83.203125
SIGNED_ADD_6x6_6_OvRec_POS_v2_config_3,SIGNED_ADD_6x6_6,OvRec_POS,v2,3,7.0,1.243,0.614,0.629,5,2,0.0,114.624,114.624,238.987,130.348,369.335, High,-3.25,10.8046875,1.2301319603604606,1.3087431430989673,32,-34,66.796875
SIGNED_ADD_6x6_6_OvRec_POS_v2_config_4,SIGNED_ADD_6x6_6,OvRec_POS,v2,4,7.0,1.303,0.551,0.752,4,2,0.0,87.912,87.912,207.174,102.093,309.267, High,-4.0,11.8203125,0.9297832286411343,1.6356364587092627,35,-35,83.59375
SIGNED_ADD_6x6_6_OvRec_POS_v2_config_5,SIGNED_ADD_6x6_6,OvRec_POS,v2,5,7.0,1.303,0.551,0.752,4,2,0.0,87.912,87.912,207.167,102.092,309.259, High,-3.0,11.859375,0.9274345659068394,1.6012223516121402,36,-34,87.6953125
SIGNED_ADD_6x6_6_OvRec_POS_v2_config_6,SIGNED_ADD_6x6_6,OvRec_POS,v2,6,7.0,1.243,0.614,0.629,5,2,0.0,114.624,114.624,238.98,130.347,369.327, High,-1.25,10.9609375,1.225434634891871,1.2870474182265175,34,-32,82.421875
SIGNED_ADD_6x6_6_OvRec_POS_v2_config_7,SIGNED_ADD_6x6_6,OvRec_POS,v2,7,7.0,1.303,0.551,0.752,4,2,0.0,87.912,87.912,207.167,102.092,309.259, High,-2.0,12.14453125,0.9250859031725442,1.5950980636305243,37,-33,91.796875
SIGNED_ADD_6x6_6_OvRec_POS_v2_config_8,SIGNED_ADD_6x6_6,OvRec_POS,v2,8,7.0,1.303,0.551,0.752,4,2,0.0,87.912,87.912,207.16,102.091,309.251, High,-1.0,12.59375,0.9227372404382492,1.6155907450945324,38,-32,95.8984375
SIGNED_ADD_6x6_6_OvRec_POS_v2_config_9,SIGNED_ADD_6x6_6,OvRec_POS,v2,9,1.3739999999999997,1.239,0.62,0.619,5,2,0.0,113.445,113.445,230.249,129.386,359.635, High,-4.25,11.515625,1.1615889471015504,1.4264481665226465,32,-36,71.875
SIGNED_ADD_6x6_6_OvRec_POS_v2_config_10,SIGNED_ADD_6x6_6,OvRec_POS,v2,10,7.0,1.199,0.62,0.579,4,2,0.0,92.647,92.647,199.672,107.469,307.141, High,-4.5,11.75390625,1.1625913944597048,1.4289497587285696,33,-37,83.984375
SIGNED_ADD_6x6_6_OvRec_POS_v2_config_11,SIGNED_ADD_6x6_6,OvRec_POS,v2,11,7.0,1.199,0.62,0.579,4,2,0.0,92.647,92.647,199.664,107.468,307.132, High,-3.5,11.46875,1.1602427317254096,1.3581354136190005,34,-36,87.6953125
SIGNED_ADD_6x6_6_OvRec_POS_v2_config_12,SIGNED_ADD_6x6_6,OvRec_POS,v2,12,1.3739999999999997,1.22,0.38,0.84,4,2,0.0,90.393,90.393,203.138,104.967,308.105, High,-5.25,12.78125,0.794868072389554,1.6943151733390547,36,-42,85.15625
SIGNED_ADD_6x6_6_OvRec_POS_v2_config_13,SIGNED_ADD_6x6_6,OvRec_POS,v2,13,7.0,1.215,0.55,0.665,3,2,0.0,66.511,66.511,167.116,79.998,247.11400000000003, High,-6.0,13.640625,0.5603261132772349,2.0978667070980688,39,-39,92.1875
SIGNED_ADD_6x6_6_OvRec_POS_v2_config_14,SIGNED_ADD_6x6_6,OvRec_POS,v2,14,7.0,1.215,0.55,0.665,3,2,0.0,66.511,66.511,167.108,79.998,247.106, High,-5.0,13.53125,0.5579774505429399,2.0421952697759966,40,-38,93.1640625
SIGNED_ADD_6x6_6_OvRec_POS_v2_config_15,SIGNED_ADD_6x6_6,OvRec_POS,v2,15,1.3739999999999997,1.22,0.38,0.84,4,2,0.0,90.393,90.393,203.131,104.967,308.098, High,-3.25,12.359375,0.7901707469209642,1.5628372302164604,38,-40,94.53125
SIGNED_ADD_6x6_6_OvRec_POS_v2_config_16,SIGNED_ADD_6x6_6,OvRec_POS,v2,16,7.0,1.215,0.55,0.665,3,2,0.0,66.511,66.511,167.109,79.998,247.10700000000003, High,-4.0,13.55859375,0.555628787808645,1.9975679168925056,41,-37,94.140625
SIGNED_ADD_6x6_6_OvRec_POS_v2_config_17,SIGNED_ADD_6x6_6,OvRec_POS,v2,17,7.0,1.215,0.55,0.665,3,2,0.0,66.511,66.511,167.102,79.997,247.099, High,-3.0,13.703125,0.5532801250743502,1.9629824277214352,42,-36,95.1171875
SIGNED_ADD_6x6_6_OvRec_POS_v2_config_18,SIGNED_ADD_6x6_6,OvRec_POS,v2,18,1.3739999999999997,1.239,0.62,0.619,5,2,0.0,113.445,113.445,230.242,129.385,359.62699999999995, High,-0.25,11.421875,1.1521942961643703,1.263392829248833,36,-32,77.34375
