DESIGN_NAME,BASE_OPERATOR,DESIGN_TYPE,PRUNING_INIT,Config,Constraint,CPD,Delay_logic,Delay_signal,LUTs,Carries,Signal_power,Logic_power,Total_power,Signal_power_top,Logic_power_top,Total_power_top,Conf,average_error,average_absolute_error,average_relative_error,average_absolute_relative_error,acutal_max_error,actual_min_error,error_prob_approx
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3517,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3517,7,0.879,0.372,0.507,1,1,0,32.842,32.842,196.456,51.875,248.331, High,36,90.17037963867188,1.004796815163658,1.9020057003651218,293,-217,99.66125488
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3625,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3625,7,0.879,0.372,0.507,1,1,0,32.842,32.842,196.454,51.875,248.329, High,60,98.30770874023438,1.0002951254190884,2.7042754951968524,317,-193,99.69787598
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5187,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5187,7,1.227,0.6,0.627,4,2,0,98.451,98.451,264.04,116.733,380.773, High,-105.5,123.0943603515625,1.3042725462366604,4.401028768,146,-356,97.41516113
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5973,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5973,1.2839999999999998,1.177,0.663,0.514,3,2,0,78.112,78.112,245.117,95.494,340.611, High,-35.5,90.71881103515625,1.125620233,1.9718666745471614,228,-298,98.93341064453125
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3830,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3830,7,1.172,0.599,0.573,2,2,0,50.722,50.722,195.604,66.47,262.074, High,105,123.0433349609375,1.1246511727077506,4.149196164418463,364,-146,99.76654052734375
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1273,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1273,7,1.234,0.546,0.688,3,2,0,70.864,70.864,197.863,87.335,285.198, High,-14,95.43341064453125,0.4957205653429979,2.387343374779631,307,-331,99.06616211
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4143,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4143,1.223,1.199,0.614,0.585,3,2,0,75.999,75.999,225.209,93.039,318.248, High,108.5,124.8171387,1.086226629792901,4.412630178226201,358,-140,98.53820801
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5677,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5677,7,1.146,0.442,0.704,2,1,0,49.459,49.459,194.29,65.674,259.964, High,-88,112.13201904296875,1.076318105458763,3.6719101311385547,165,-337,99.4934082
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5302,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5302,7,1.248,0.669,0.579,2,2,0,50.442,50.442,169.392,65.396,234.788, High,-95,116.93173217773438,1.1125669832255507,4.051207845105518,173,-361,99.50256348
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1478,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1478,1.322,1.249,0.599,0.65,5,2,0,119.112,119.112,275.438,138.414,413.852, High,34,94.58251953,0.090955705,2.181877691031821,330,-260,97.82104492
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2187,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2187,1.46,1.251,0.669,0.582,7,2,0,169.423,169.423,352.794,191.718,544.512, High,63.5,95.75,2.7540779585120525,2.7540779585120525,256,-128,62.40234375
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4514,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4514,7,1.212,0.53,0.682,3,2,0,74.556,74.556,210.787,91.501,302.288, High,-69,102.8391113,1.564254951783378,3.4956305439212825,164,-298,98.85559082
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_609,SIGNED_ADD_8x8_8,OvErr_BASE,v1,609,7,1.24,0.655,0.585,3,2,0,70.451,70.451,205.966,86.779,292.745, High,2.5,86.25268555,0.5148447298827188,1.7210425520031527,352,-346,98.84643555
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3932,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3932,7,0.876,0.38,0.496,1,2,0,33.592,33.592,190.167,52.657,242.824, High,75,105.2164306640625,1.007910705361261,3.153471872607306,338,-172,99.54376220703125
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2694,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2694,7,1.311,0.617,0.694,4,2,0,91.924,91.924,242.657,108.886,351.543, High,80.5,109.2733154296875,1.5064786835793855,3.1403801634793047,330,-168,98.15979004
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4506,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4506,7,1.248,0.663,0.585,3,2,0,72.632,72.632,204.164,88.879,293.043, High,-73.5,105.0446777,1.3355379332482689,3.733316096,164,-310,98.53210449
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2836,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2836,7,1.342,0.554,0.788,4,2,0,90.995,90.995,239.98,107.623,347.603, High,87,113.6341552734375,1.6027481254596685,3.6218327852100414,353,-177,97.52197266
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2991,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2991,1.285,1.179,0.663,0.516,3,2,0,77.221,77.221,214.681,94.499,309.18, High,36.5,90.67956543,1.178660099613313,1.710123473,282,-208,98.89221191
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1382,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1382,1.29,1.167,0.591,0.576,3,2,0,74.119,74.119,216.921,91.711,308.632, High,-9,97.18725586,0.44686965855855054,2.581695447650382,308,-322,98.98376465
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_556,SIGNED_ADD_8x8_8,OvErr_BASE,v1,556,7,1.175,0.546,0.629,3,2,0,72.376,72.376,214.213,89.605,303.818, High,18,88.00158691,0.43867481681250065,1.850414623771798,345,-293,99.45068359
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_6279,SIGNED_ADD_8x8_8,OvErr_BASE,v1,6279,7,0.954,0.38,0.574,1,1,0,30.818,30.818,175.809,48.277,224.086, High,-45.5,92.93927001953125,1.0083575010272663,2.1578022379813175,210,-300,99.35760498046875
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_966,SIGNED_ADD_8x8_8,OvErr_BASE,v1,966,7,1.248,0.663,0.585,3,2,0,69.941,69.941,208.008,86.135,294.14300000000003, High,-19.5,93.09466552734375,0.6670537903416631,2.0330141021995107,314,-352,99.46441650390625
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3721,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3721,7,0.962,0.466,0.496,2,2,0,60.562,60.562,211.433,79.757,291.19, High,100,119.6378173828125,1.1667387608715962,3.8406470802464545,347,-131,99.74365234
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3062,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3062,7,1.248,0.669,0.579,2,2,0,50.442,50.442,169.392,65.396,234.788, High,26,88.44812012,1.0898709640966804,1.4934774696929485,294,-240,99.52850341796875
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4532,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4532,7,1.111,0.53,0.581,2,2,0,52.276,52.276,196.885,68.976,265.861, High,-67,103.1403809,1.3343081076499042,3.893859218164654,172,-274,99.36218262
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1343,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1343,7,1.24,0.661,0.579,2,2,0,47.785,47.785,166.008,62.823,228.831, High,-26,97.62841797,0.7683132704984256,2.4309776649574633,294,-344,99.63836669921875
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5491,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5491,7,0.944,0.365,0.579,1,1,0,32.646,32.646,181.397,50.415,231.812, High,-119,132.07791137695312,1.0282884991204315,4.822731495760389,137,-373,99.58190918
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3583,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3583,7,1.064,0.559,0.505,2,1,0,55.043,55.043,216.149,72.5,288.649, High,57,97.11752319335938,1.0327203230795952,2.594598546413397,313,-197,99.23400879
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1708,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1708,1.2670000000000003,1.163,0.592,0.571,4,2,0,100.411,100.411,243.488,119.534,363.022, High,16,96.46350098,0.1618370056257331,2.5564246226603045,325,-289,98.57177734
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3212,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3212,7,0.876,0.38,0.496,1,2,0,33.592,33.592,190.167,52.657,242.824, High,15,86.37133789,1.0191649297226844,1.2136569692884362,278,-232,99.57427978515625
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2343,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2343,7,1.248,0.663,0.585,3,2,0,72.632,72.632,204.165,88.879,293.044, High,60.5,98.48571777,1.3104034988410906,2.1608369948284953,298,-176,98.5748291
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5175,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5175,7,1.432,0.669,0.763,4,2,0,86.595,86.595,200.208,102.181,302.389, High,-90.5,113.9248047,1.3064663928635403,3.878956388460835,152,-332,97.88208008
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4495,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4495,7,1.111,0.53,0.581,2,2,0,52.276,52.276,196.887,68.976,265.863, High,-80,107.6630859,1.3367465229282125,4.3022981744199695,159,-287,98.92578125
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_182,SIGNED_ADD_8x8_8,OvErr_BASE,v1,182,1.2839999999999998,1.174,0.669,0.505,5,2,0,126.267,126.267,307.63,146.828,454.458, High,10,75.71679688,0.34896346633257763,1.0103259126801007,298,-276,97.87597656
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1890,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1890,1.4340000000000002,1.294,0.715,0.579,4,2,0,93.018,93.018,235.609,110.255,345.86400000000003, High,19.5,100.6845703,0.47262552481348613,2.881050360874473,336,-296,97.60131836
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4089,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4089,7,0.954,0.38,0.574,1,1,0,30.818,30.818,175.811,48.277,224.088, High,80.5,107.9919434,0.9847236298682773,3.4380002319519503,336,-174,99.46441650390625
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5463,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5463,1.0830000000000002,0.982,0.466,0.516,2,1,0,61.289,61.289,207.787,80.188,287.975, High,-126.5,137.5429688,1.029705895,5.116844456077544,128,-380,99.20959473
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1642,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1642,7,1.139,0.559,0.58,3,2,0,75.092,75.092,216.979,92.894,309.87300000000005, High,40,102.08123779296875,0.4737002359326621,2.952175962352715,363,-275,99.46899414
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1249,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1249,7,1.234,0.546,0.688,3,2,0,70.864,70.864,197.863,87.335,285.198, High,-20,95.59280395507812,0.49684598777914035,2.329858616371154,301,-337,99.31335449
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_481,SIGNED_ADD_8x8_8,OvErr_BASE,v1,481,7,1.018,0.442,0.576,2,2,0,53.354,53.354,191.841,71.492,263.333, High,-4,84.34545898,0.5160533195626623,1.5706526950792639,347,-291,99.34082031
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5577,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5577,7,0.954,0.38,0.574,1,1,0,30.818,30.818,175.81,48.277,224.087, High,-101.5,120.25653076171875,1.0188614437645946,4.159967103487069,154,-356,99.52850341796875
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_6378,SIGNED_ADD_8x8_8,OvErr_BASE,v1,6378,7,1.178,0.551,0.627,3,2,0,78.42,78.42,246.437,95.713,342.15, High,-11.5,86.06268310546875,1.0861032129286063,1.2465413270561556,244,-266,98.66180419921875
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1863,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1863,7,1.354,0.661,0.693,5,2,0,110.051,110.051,254.001,127.951,381.952, High,23.5,99.69921875,0.16937703849372268,2.7491088927756278,336,-288,94.83642578
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_406,SIGNED_ADD_8x8_8,OvErr_BASE,v1,406,7,1.227,0.661,0.566,5,2,0,120.846,120.846,268.764,140.478,409.242, High,-9,82.46630859,0.18898134266945732,1.4303600684331597,321,-337,93.99414063
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5392,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5392,7,1.381,0.62,0.761,2,2,0,45.974,45.974,151.123,59.53,210.653, High,-115,129.35690307617188,1.084867518569052,4.711874252551618,145,-373,99.41711426
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_723,SIGNED_ADD_8x8_8,OvErr_BASE,v1,723,7,1.24,0.655,0.585,3,2,0,70.451,70.451,205.965,86.779,292.744, High,28.5,96.07250977,0.5099678993261021,2.315656981086174,378,-320,99.32250977
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2582,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2582,7,0.948,0.372,0.576,1,2,0,30.743,30.743,187.376,48.359,235.735, High,43,92.17370605,1.0217615966367537,1.4487392083769095,330,-180,99.43389892578125
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2109,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2109,1.2649999999999997,1.251,0.655,0.596,4,2,0,93.57,93.57,258.065,111.496,369.561, High,54.5,109.1749267578125,0.43496955573525486,3.2197481757250124,370,-260,98.01330566
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_446,SIGNED_ADD_8x8_8,OvErr_BASE,v1,446,7,1.018,0.442,0.576,2,2,0,53.354,53.354,191.842,71.492,263.334, High,-15,80.95898438,0.5181165940289232,1.2522434810229814,336,-302,99.1394043
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1511,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1511,7,1.313,0.546,0.767,3,2,0,64.768,64.768,179.294,80.236,259.53000000000003, High,31,97.06982422,0.43890127162259324,2.703905241409878,342,-264,99.09362793
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3502,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3502,7,1.064,0.559,0.505,2,1,0,55.043,55.043,216.149,72.5,288.649, High,41,91.58688354492188,1.035721449575975,2.0571313521422843,297,-213,99.17297363
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3165,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3165,1.2350000000000003,1.128,0.614,0.514,4,2,0,107.432,107.432,281.242,127.216,408.458, High,16.5,86.23510742,1.1971127765049543,1.2787202984464132,260,-226,96.33178711
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4647,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4647,7,1.202,0.617,0.585,4,2,0,101.305,101.305,292.066,119.722,411.788, High,-85.5,112.23651123046875,1.478323274091098,3.8311295074151985,170,-340,97.42889404296875
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2534,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2534,7,1.152,0.553,0.599,2,2,0,51.572,51.572,185.723,67.492,253.21500000000003, High,41,93.04797363,1.187704775284458,1.6620166557105107,316,-226,99.59259033203125
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3082,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3082,1.298,1.186,0.599,0.587,3,2,0,76.058,76.058,200.95,93.338,294.288, High,38,91.14025879,1.2773455750130456,1.8639515685404326,291,-211,98.13232422
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2901,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2901,1.2270000000000003,1.213,0.617,0.596,2,2,0,50.558,50.558,187.758,65.798,253.556, High,88.5,115.1268310546875,1.0132377611218848,3.315840851557965,374,-196,99.65057373046875
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_480,SIGNED_ADD_8x8_8,OvErr_BASE,v1,480,7,1.24,0.655,0.585,3,2,0,70.451,70.451,205.966,86.779,292.745, High,-3.5,84.97680664,0.5159701523188612,1.6103154748694297,346,-352,98.73657227
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4975,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4975,7,1.151,0.554,0.597,2,2,0,52.902,52.902,205.433,68.996,274.429, High,-60,102.21286010742188,1.1860450996984044,3.1120430364338483,221,-337,99.71008301
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4439,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4439,7,1.351,0.669,0.682,4,2,0,90.303,90.303,222.503,106.89,329.393, High,-62,98.48681641,1.9215261637809773,3.1495525827010136,150,-272,98.69995117
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5815,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5815,7,0.944,0.365,0.579,1,1,0,32.646,32.646,181.396,50.415,231.811, High,-71,103.20339965820312,1.0192851196312929,3.0352166614864706,185,-325,99.4354248
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5153,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5153,7,0.962,0.466,0.496,2,2,0,60.562,60.562,211.433,79.757,291.19, High,-99,118.833252,1.2040652716703166,4.391803963958229,148,-330,99.36218262
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4223,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4223,7,1.064,0.559,0.505,2,1,0,55.043,55.043,216.149,72.5,288.649, High,102,120.5908203,1.0242796548085276,4.23004197,358,-152,99.58648681640625
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4176,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4176,7,1.381,0.614,0.767,3,2,0,68.551,68.551,185.857,83.414,269.271, High,109.5,125.5817871,1.0427685803759368,4.480390083055202,368,-148,98.81896973
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5461,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5461,7,0.879,0.372,0.507,1,1,0,32.842,32.842,196.456,51.875,248.331, High,-124,135.70608520507812,1.0348080801274533,5.018741571924878,133,-377,99.80163574
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_612,SIGNED_ADD_8x8_8,OvErr_BASE,v1,612,7,1.362,0.661,0.701,4,2,0,88.215,88.215,230.842,104.465,335.307, High,5.5,85.95800781,0.41782541191441525,1.7035587807410701,352,-340,97.61962891
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4981,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4981,7,0.948,0.372,0.576,1,2,0,30.743,30.743,187.377,48.36,235.737, High,-64,104.8325195,1.0418316300812918,3.5926042907026403,223,-287,99.75585938
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1977,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1977,1.415,1.251,0.655,0.596,4,2,0,94.801,94.801,237.604,112.57,350.174, High,44.5,104.47747802734375,0.4847583145498209,3.001061913945383,364,-274,98.75946044921875
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5726,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5726,7,1.109,0.53,0.579,2,1,0,53.813,53.813,195.567,70.628,266.195, High,-84,109.8833008,1.0452249427483569,3.5065176481060396,170,-336,99.47814941
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4852,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4852,7,1.202,0.623,0.579,2,2,0,52.386,52.386,178.522,67.936,246.458, High,-67,104.92184448242188,1.161589925682185,3.311195883950484,217,-349,99.41711426
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5682,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5682,7,1.227,0.546,0.681,2,1,0,47.032,47.032,190.461,62.147,252.608, High,-91.5,114.1629638671875,1.0340683189580553,3.8076168251831803,166,-348,99.18365478515625
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_204,SIGNED_ADD_8x8_8,OvErr_BASE,v1,204,7,1.235,0.663,0.572,4,2,0,94.835,94.835,235.239,112.712,347.951, High,2.5,76.31933594,0.4198799971521759,1.079786566853064,304,-298,97.72949219
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_895,SIGNED_ADD_8x8_8,OvErr_BASE,v1,895,1.298,1.199,0.599,0.6,4,2,0,97.064,97.064,240.225,115.692,355.917, High,-26,92.94714355,0.2532863008862523,1.969169973550541,291,-339,97.61962891
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2186,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2186,7,0.856,0.371,0.485,1,2,0,29.676,29.676,180.592,49.306,229.898, High,63,127.5,0.9574183711737617,4.944619841300286,254,-256,99.99542236328125
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4187,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4187,1.2160000000000002,1.199,0.62,0.579,3,2,0,78.314,78.314,221.138,95.391,316.529, High,116,130.0480957,1.119639817139823,4.756596472413909,370,-136,99.39880371
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_4907,SIGNED_ADD_8x8_8,OvErr_BASE,v1,4907,1.2380000000000004,1.133,0.623,0.51,3,2,0,81.929,81.929,241.011,100.065,341.076, High,-50,97.84033203,1.4151645157342383,2.704411671578214,210,-308,99.45831298828125
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1067,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1067,7,1.167,0.591,0.576,2,2,0,47.809,47.809,187.473,63.662,251.135, High,-59,101.5168457,0.7741982133289405,1.8969361629656416,264,-374,99.19891357421875
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2375,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2375,7,1.108,0.599,0.509,3,2,0,80.161,80.161,224.878,98.461,323.339, High,75,105.6679688,1.581513920755992,2.6114368037824516,302,-144,99.81384277
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2539,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2539,7,1.389,0.554,0.835,3,2,0,67.223,67.223,217.091,81.974,299.065, High,35,92.51019287109375,1.3354947885346569,1.8234924644774049,313,-241,98.19946289
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_1199,SIGNED_ADD_8x8_8,OvErr_BASE,v1,1199,7,1.24,0.661,0.579,2,2,0,47.785,47.785,166.008,62.823,228.831, High,-38,98.3392334,0.7705641153707105,2.2905113222551603,282,-356,99.61090087890625
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2152,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2152,7,1.24,0.661,0.579,2,2,0,47.785,47.785,166.008,62.823,228.831, High,53,115.10562133789062,0.7534952084225517,3.765756094725561,373,-265,99.64294434
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3892,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3892,1.2489999999999997,1.126,0.55,0.576,3,2,0,80.438,80.438,220.536,98.515,319.051, High,78,106.5461426,1.185566578575285,3.295202164977313,323,-163,97.82714844
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_791,SIGNED_ADD_8x8_8,OvErr_BASE,v1,791,7,1.26,0.559,0.701,4,2,0,93.06,93.06,227.14,110.571,337.711, High,-27,91.89550781,0.2754960180363825,1.7814355406391271,278,-328,99.44152832
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_932,SIGNED_ADD_8x8_8,OvErr_BASE,v1,932,7,1.14,0.559,0.581,2,2,0,47.489,47.489,182.903,63.699,246.602, High,-31,91.42138672,0.6692002320517253,1.610607918492988,304,-334,99.51934814453125
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_486,SIGNED_ADD_8x8_8,OvErr_BASE,v1,486,1.452,1.243,0.661,0.582,7,2,0,168.254,168.254,350.708,190.529,541.2370000000001, High,15.5,80.125,0.16665185186408146,1.2109130516048978,320,-288,72.16796875
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3476,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3476,7,1.381,0.62,0.761,2,2,0,45.974,45.974,151.123,59.53,210.653, High,54,96.15844727,1.0531681199510428,2.4631422022196223,314,-204,99.72381591796875
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3387,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3387,7,0.954,0.38,0.574,1,1,0,30.818,30.818,175.811,48.277,224.088, High,24.5,87.60119629,0.9952275726056056,1.5521827008731368,280,-230,99.29351806640625
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2517,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2517,7,1.262,0.553,0.709,4,2,0,95.581,95.581,271.637,113.231,384.868, High,40.5,94.12609863,1.4172693058965637,1.9525004352363062,308,-226,97.91564941
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2428,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2428,7,1.111,0.53,0.581,2,2,0,52.276,52.276,196.885,68.976,265.861, High,78,108.62579345703125,1.3071103987764647,2.4312769800405274,317,-129,99.9206543
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2916,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2916,7,1.256,0.669,0.587,6,2,0,145.369,145.369,320.504,166.067,486.571, High,31.5,87.875,1.7153408409462991,1.7153408409462991,256,-192,78.07617188
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5666,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5666,7,0.876,0.38,0.496,1,2,0,33.592,33.592,190.166,52.657,242.823, High,-75,105.4556884765625,1.036046266264819,3.271038935422143,188,-322,99.90386962890625
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2692,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2692,7,1.352,0.574,0.778,4,2,0,90.282,90.282,231.377,106.732,338.10900000000004, High,81,109.50787353515625,1.7063517930108836,3.286031244213161,329,-165,97.94311523
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_3890,SIGNED_ADD_8x8_8,OvErr_BASE,v1,3890,7,1.199,0.62,0.579,4,2,0,102.318,102.318,248.796,120.959,369.755, High,80,107.5732422,1.263142383,3.4194097605031986,322,-160,97.83935547
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_2172,SIGNED_ADD_8x8_8,OvErr_BASE,v1,2172,7,1.24,0.655,0.585,2,2,0,46.469,46.469,165.641,61.377,227.018, High,56.5,116.6805419921875,0.9586481967721265,4.009393088145581,376,-262,99.66583251953125
SIGNED_ADD_8x8_8_OvErr_BASE_v1_config_5989,SIGNED_ADD_8x8_8,OvErr_BASE,v1,5989,7,0.944,0.365,0.579,1,2,0,30.589,30.589,179.19,48.219,227.409, High,-36,91.02764892578125,1.033271290136241,2.1454305000380236,235,-275,99.60327148
